date,fips,county,daily_cases,daily_hospitalized,daily_deaths,daily_cases_avg,daily_hospitalized_avg,daily_deaths_avg
2020-10-16,36047,Kings,164,20,3,181,23,2
2020-10-17,36047,Kings,90,10,3,180,22,2
2020-10-18,36047,Kings,175,19,1,189,22,2
2020-10-19,36047,Kings,204,26,6,186,22,3
2020-10-20,36047,Kings,219,30,2,185,23,3
2020-10-21,36047,Kings,201,16,3,184,22,3
2020-10-22,36047,Kings,245,13,2,185,19,3
2020-10-23,36047,Kings,198,23,0,190,20,2
2020-10-24,36047,Kings,118,22,0,194,21,2
2020-10-25,36047,Kings,128,22,3,188,22,2
2020-10-26,36047,Kings,218,15,2,190,20,2
2020-10-27,36047,Kings,234,23,3,192,19,2
2020-10-28,36047,Kings,225,17,3,195,19,2
2020-10-29,36047,Kings,190,18,2,187,20,2
2020-10-30,36047,Kings,192,11,4,186,18,2
2020-10-31,36047,Kings,118,15,2,186,17,3
2020-11-01,36047,Kings,232,17,9,201,17,4
2020-11-02,36047,Kings,341,20,7,219,17,4
2020-11-03,36047,Kings,312,27,6,230,18,5
2020-11-04,36047,Kings,312,24,6,242,19,5
2020-11-05,36047,Kings,312,28,4,260,20,5
2020-11-06,36047,Kings,234,19,2,266,21,5
2020-11-07,36047,Kings,221,7,5,281,20,6
2020-11-08,36047,Kings,223,16,2,279,20,5
2020-11-09,36047,Kings,415,23,1,290,21,4
2020-11-10,36047,Kings,452,25,2,310,20,3
2020-11-11,36047,Kings,382,13,2,320,19,3
2020-11-12,36047,Kings,385,18,6,330,17,3
2020-11-13,36047,Kings,355,29,1,348,19,3
2020-11-14,36047,Kings,237,25,5,350,21,3
2020-11-15,36047,Kings,230,26,6,351,23,3
2020-11-16,36047,Kings,491,27,1,362,23,3
2020-11-17,36047,Kings,481,27,3,366,24,3
2020-11-18,36047,Kings,452,31,3,376,26,4
2020-11-19,36047,Kings,486,30,6,390,28,4
2020-11-20,36047,Kings,431,34,2,401,29,4
2020-11-21,36047,Kings,356,22,3,418,28,3
2020-11-22,36047,Kings,340,33,2,434,29,3
2020-11-23,36047,Kings,567,37,6,445,31,4
2020-11-24,36047,Kings,550,33,2,455,31,3
2020-11-25,36047,Kings,615,35,4,478,32,4
2020-11-26,36047,Kings,236,36,3,442,33,3
2020-11-27,36047,Kings,593,38,3,465,33,3
2020-11-28,36047,Kings,435,26,3,477,34,3
2020-11-29,36047,Kings,493,36,3,498,34,3
2020-11-30,36047,Kings,843,36,4,538,34,3
2020-12-01,36047,Kings,859,40,3,582,35,3
2020-12-02,36047,Kings,778,39,10,605,36,4
2020-12-03,36047,Kings,803,43,3,686,37,4
2020-12-04,36047,Kings,741,54,5,707,39,4
2020-12-05,36047,Kings,482,32,6,714,40,5
2020-12-06,36047,Kings,531,48,4,720,42,5
2020-12-07,36047,Kings,927,45,7,732,43,5
2020-12-08,36047,Kings,873,65,6,734,47,6
2020-12-09,36047,Kings,838,67,8,742,51,6
2020-12-10,36047,Kings,850,57,2,749,53,5
2020-12-11,36047,Kings,732,53,5,748,52,5
2020-12-12,36047,Kings,412,41,6,738,54,5
2020-12-13,36047,Kings,352,40,3,712,53,5
2020-02-29,36061,New York,1,0,0,0,0,0
2020-03-01,36061,New York,0,0,0,0,0,0
2020-03-02,36061,New York,0,0,0,0,0,0
2020-03-03,36061,New York,0,0,0,0,0,0
2020-03-04,36061,New York,2,1,0,0,0,0
2020-03-05,36061,New York,0,3,0,0,0,0
2020-03-06,36061,New York,3,1,0,1,1,0
2020-03-07,36061,New York,1,1,0,1,1,0
2020-03-08,36061,New York,6,1,0,2,1,0
2020-03-09,36061,New York,24,7,0,5,2,0
2020-03-10,36061,New York,24,12,0,9,4,0
2020-03-11,36061,New York,62,16,0,17,6,0
2020-03-12,36061,New York,137,12,0,37,7,0
2020-03-13,36061,New York,182,30,0,62,11,0
2020-03-14,36061,New York,176,28,0,87,15,0
2020-03-15,36061,New York,206,32,2,116,20,0
2020-03-16,36061,New York,457,43,0,178,25,0
2020-03-17,36061,New York,567,67,0,255,33,0
2020-03-18,36061,New York,538,82,4,323,42,1
2020-03-19,36061,New York,556,96,4,383,54,1
2020-03-20,36061,New York,653,116,11,450,66,3
2020-03-21,36061,New York,398,117,5,482,79,4
2020-03-22,36061,New York,317,133,7,498,93,4
2020-03-23,36061,New York,532,189,7,509,114,5
2020-03-24,36061,New York,620,208,17,516,134,8
2020-03-25,36061,New York,587,204,20,523,152,10
2020-03-26,36061,New York,628,233,31,534,171,14
2020-03-27,36061,New York,656,217,42,534,186,18
2020-03-28,36061,New York,388,204,28,533,198,22
2020-03-29,36061,New York,407,165,35,545,203,26
2020-03-30,36061,New York,806,278,34,585,216,30
2020-03-31,36061,New York,617,237,43,584,220,33
2020-04-01,36061,New York,573,212,59,582,221,39
2020-04-02,36061,New York,652,246,62,586,223,43
2020-04-03,36061,New York,672,266,51,588,230,45
2020-04-04,36061,New York,384,212,64,587,231,50
2020-04-05,36061,New York,358,195,86,580,235,57
2020-04-06,36061,New York,722,266,69,568,233,62
2020-04-07,36061,New York,605,202,92,567,228,69
2020-04-08,36061,New York,547,185,66,563,225,70
2020-04-09,36061,New York,559,204,65,550,219,70
2020-04-10,36061,New York,497,203,69,525,210,73
2020-04-11,36061,New York,303,136,60,513,199,72
2020-04-12,36061,New York,252,142,62,498,191,69
2020-04-13,36061,New York,393,195,71,451,181,69
2020-04-14,36061,New York,441,173,59,427,177,65
2020-04-15,36061,New York,429,154,55,411,172,63
2020-04-16,36061,New York,356,120,56,382,160,62
2020-04-17,36061,New York,330,119,41,358,148,58
2020-04-18,36061,New York,187,95,57,341,143,57
2020-04-19,36061,New York,177,76,48,330,133,55
2020-04-20,36061,New York,381,91,49,329,118,52
2020-04-21,36061,New York,373,100,47,319,108,50
2020-04-22,36061,New York,383,107,37,312,101,48
2020-04-23,36061,New York,401,67,47,319,94,47
2020-04-24,36061,New York,408,84,47,330,89,47
2020-04-25,36061,New York,146,47,41,324,82,45
2020-04-26,36061,New York,98,48,34,313,78,43
2020-04-27,36061,New York,303,62,30,302,74,40
2020-04-28,36061,New York,322,65,35,294,69,39
2020-04-29,36061,New York,287,44,33,281,60,38
2020-04-30,36061,New York,217,37,35,254,55,36
2020-05-01,36061,New York,243,39,24,231,49,33
2020-05-02,36061,New York,138,20,23,230,45,31
2020-05-03,36061,New York,103,35,35,230,43,31
2020-05-04,36061,New York,214,38,19,218,40,29
2020-05-05,36061,New York,244,30,18,207,35,27
2020-05-06,36061,New York,165,26,17,189,32,24
2020-05-07,36061,New York,118,21,23,175,30,23
2020-05-08,36061,New York,99,23,13,154,28,21
2020-05-09,36061,New York,75,17,14,145,27,20
2020-05-10,36061,New York,95,22,19,144,25,18
2020-05-11,36061,New York,192,24,14,141,23,17
2020-05-12,36061,New York,163,22,14,130,22,16
2020-05-13,36061,New York,157,21,8,128,21,15
2020-05-14,36061,New York,149,22,16,133,22,14
2020-05-15,36061,New York,135,23,11,138,22,14
2020-05-16,36061,New York,52,12,10,135,21,13
2020-05-17,36061,New York,50,8,11,128,19,12
2020-05-18,36061,New York,131,22,9,120,19,11
2020-05-19,36061,New York,167,23,10,120,19,11
2020-05-20,36061,New York,165,12,12,121,17,11
2020-05-21,36061,New York,145,9,6,121,16,10
2020-05-22,36061,New York,152,15,5,123,14,9
2020-05-23,36061,New York,49,7,7,123,14,9
2020-05-24,36061,New York,69,19,6,125,15,8
2020-05-25,36061,New York,70,17,12,117,15,8
2020-05-26,36061,New York,126,10,6,111,13,8
2020-05-27,36061,New York,108,14,9,103,13,7
2020-05-28,36061,New York,99,10,3,96,13,7
2020-05-29,36061,New York,73,11,5,85,13,7
2020-05-30,36061,New York,38,7,12,83,13,8
2020-05-31,36061,New York,25,10,4,77,11,7
2020-06-01,36061,New York,77,13,3,78,11,6
2020-06-02,36061,New York,71,11,8,70,11,6
2020-06-03,36061,New York,77,12,7,66,11,6
2020-06-04,36061,New York,88,10,8,64,11,7
2020-06-05,36061,New York,53,11,7,61,11,7
2020-06-06,36061,New York,33,5,2,61,10,6
2020-06-07,36061,New York,25,10,1,61,10,5
2020-06-08,36061,New York,75,9,2,60,10,5
2020-06-09,36061,New York,67,9,8,60,9,5
2020-06-10,36061,New York,69,13,1,59,10,4
2020-06-11,36061,New York,54,10,2,54,10,3
2020-06-12,36061,New York,58,8,3,54,9,3
2020-06-13,36061,New York,24,5,3,53,9,3
2020-06-14,36061,New York,28,6,2,54,9,3
2020-06-15,36061,New York,59,4,3,51,8,3
2020-06-16,36061,New York,67,7,3,51,8,2
2020-06-17,36061,New York,65,8,3,51,7,3
2020-06-18,36061,New York,58,6,4,51,6,3
2020-06-19,36061,New York,56,6,4,51,6,3
2020-06-20,36061,New York,44,5,2,54,6,3
2020-06-21,36061,New York,26,6,3,54,6,3
2020-06-22,36061,New York,62,8,3,54,7,3
2020-06-23,36061,New York,77,5,5,55,6,3
2020-06-24,36061,New York,73,7,3,57,6,3
2020-06-25,36061,New York,46,6,2,55,6,3
2020-06-26,36061,New York,63,4,6,56,6,3
2020-06-27,36061,New York,37,6,2,55,6,3
2020-06-28,36061,New York,41,3,5,57,6,4
2020-06-29,36061,New York,80,3,1,60,5,3
2020-06-30,36061,New York,94,9,4,62,5,3
2020-07-01,36061,New York,83,8,1,63,6,3
2020-07-02,36061,New York,81,6,8,68,6,4
2020-07-03,36061,New York,49,7,1,66,6,3
2020-07-04,36061,New York,32,9,1,66,6,3
2020-07-05,36061,New York,32,6,2,64,7,3
2020-07-06,36061,New York,77,7,4,64,7,3
2020-07-07,36061,New York,87,9,2,63,7,3
2020-07-08,36061,New York,120,7,3,68,7,3
2020-07-09,36061,New York,86,7,1,69,7,2
2020-07-10,36061,New York,49,1,1,69,7,2
2020-07-11,36061,New York,47,5,3,71,6,2
2020-07-12,36061,New York,42,3,0,73,6,2
2020-07-13,36061,New York,79,7,5,73,6,2
2020-07-14,36061,New York,80,7,1,72,5,2
2020-07-15,36061,New York,71,4,1,65,5,2
2020-07-16,36061,New York,89,6,1,65,5,2
2020-07-17,36061,New York,110,9,3,74,6,2
2020-07-18,36061,New York,36,6,2,72,6,2
2020-07-19,36061,New York,34,2,3,71,6,2
2020-07-20,36061,New York,80,4,2,71,5,2
2020-07-21,36061,New York,69,3,0,70,5,2
2020-07-22,36061,New York,59,4,0,68,5,2
2020-07-23,36061,New York,65,12,0,65,6,1
2020-07-24,36061,New York,56,5,0,57,5,1
2020-07-25,36061,New York,34,3,1,57,5,1
2020-07-26,36061,New York,18,6,0,54,5,0
2020-07-27,36061,New York,73,6,1,53,6,0
2020-07-28,36061,New York,58,2,2,52,5,1
2020-07-29,36061,New York,56,6,1,51,6,1
2020-07-30,36061,New York,44,3,1,48,4,1
2020-07-31,36061,New York,52,9,0,48,5,1
2020-08-01,36061,New York,33,5,0,48,5,1
2020-08-02,36061,New York,25,4,0,49,5,1
2020-08-03,36061,New York,56,6,1,46,5,1
2020-08-04,36061,New York,38,5,1,43,5,1
2020-08-05,36061,New York,47,2,3,42,5,1
2020-08-06,36061,New York,55,5,1,44,5,1
2020-08-07,36061,New York,50,4,0,43,4,1
2020-08-08,36061,New York,23,1,3,42,4,1
2020-08-09,36061,New York,18,4,0,41,4,1
2020-08-10,36061,New York,49,5,1,40,4,1
2020-08-11,36061,New York,42,1,2,41,3,1
2020-08-12,36061,New York,43,7,0,40,4,1
2020-08-13,36061,New York,51,7,0,39,4,1
2020-08-14,36061,New York,45,5,1,39,4,1
2020-08-15,36061,New York,25,1,2,39,4,1
2020-08-16,36061,New York,22,1,0,40,4,1
2020-08-17,36061,New York,57,4,1,41,4,1
2020-08-18,36061,New York,62,2,0,44,4,1
2020-08-19,36061,New York,52,9,0,45,4,1
2020-08-20,36061,New York,33,3,0,42,4,1
2020-08-21,36061,New York,52,6,0,43,4,0
2020-08-22,36061,New York,30,6,1,44,4,0
2020-08-23,36061,New York,16,3,1,43,5,0
2020-08-24,36061,New York,50,7,1,42,5,0
2020-08-25,36061,New York,54,6,0,41,6,0
2020-08-26,36061,New York,51,2,1,41,5,1
2020-08-27,36061,New York,48,2,0,43,5,1
2020-08-28,36061,New York,52,2,1,43,4,1
2020-08-29,36061,New York,23,0,0,42,3,1
2020-08-30,36061,New York,36,3,0,45,3,0
2020-08-31,36061,New York,51,5,0,45,3,0
2020-09-01,36061,New York,55,2,0,45,2,0
2020-09-02,36061,New York,48,1,1,45,2,0
2020-09-03,36061,New York,35,1,1,43,2,0
2020-09-04,36061,New York,30,2,1,40,2,0
2020-09-05,36061,New York,22,2,0,40,2,0
2020-09-06,36061,New York,27,1,1,38,2,1
2020-09-07,36061,New York,41,4,1,37,2,1
2020-09-08,36061,New York,58,1,0,37,2,1
2020-09-09,36061,New York,70,3,0,40,2,1
2020-09-10,36061,New York,57,2,0,44,2,0
2020-09-11,36061,New York,54,6,0,47,3,0
2020-09-12,36061,New York,36,3,0,49,3,0
2020-09-13,36061,New York,41,0,0,51,3,0
2020-09-14,36061,New York,68,6,0,55,3,0
2020-09-15,36061,New York,45,5,0,53,4,0
2020-09-16,36061,New York,55,4,1,51,4,0
2020-09-17,36061,New York,53,5,1,50,4,0
2020-09-18,36061,New York,43,5,0,49,4,0
2020-09-19,36061,New York,25,6,1,47,4,0
2020-09-20,36061,New York,25,4,1,45,5,1
2020-09-21,36061,New York,57,1,1,43,4,1
2020-09-22,36061,New York,50,1,0,44,4,1
2020-09-23,36061,New York,73,2,1,47,3,1
2020-09-24,36061,New York,58,4,2,47,3,1
2020-09-25,36061,New York,68,5,1,51,3,1
2020-09-26,36061,New York,35,5,0,52,3,1
2020-09-27,36061,New York,35,1,0,54,3,1
2020-09-28,36061,New York,58,4,0,54,3,1
2020-09-29,36061,New York,81,7,0,58,4,1
2020-09-30,36061,New York,86,9,1,60,5,1
2020-10-01,36061,New York,87,3,0,64,5,0
2020-10-02,36061,New York,77,6,0,66,5,0
2020-10-03,36061,New York,47,5,0,67,5,0
2020-10-04,36061,New York,29,4,0,66,5,0
2020-10-05,36061,New York,84,1,0,70,5,0
2020-10-06,36061,New York,77,9,0,70,5,0
2020-10-07,36061,New York,75,5,1,68,5,0
2020-10-08,36061,New York,80,5,0,67,5,0
2020-10-09,36061,New York,72,4,0,66,5,0
2020-10-10,36061,New York,45,5,0,66,5,0
2020-10-11,36061,New York,29,5,2,66,5,0
2020-10-12,36061,New York,85,7,4,66,6,1
2020-10-13,36061,New York,100,3,0,69,5,1
2020-10-14,36061,New York,84,8,0,71,5,1
2020-10-15,36061,New York,91,4,2,72,5,1
2020-10-16,36061,New York,90,5,1,75,5,1
2020-10-17,36061,New York,60,4,0,77,5,1
2020-10-18,36061,New York,39,4,0,78,5,1
2020-10-19,36061,New York,102,8,0,81,5,0
2020-10-20,36061,New York,103,10,0,81,6,0
2020-10-21,36061,New York,117,6,1,86,6,1
2020-10-22,36061,New York,135,9,0,92,7,0
2020-10-23,36061,New York,78,6,1,91,7,0
2020-10-24,36061,New York,58,6,0,90,7,0
2020-10-25,36061,New York,48,3,2,92,7,1
2020-10-26,36061,New York,115,6,1,93,7,1
2020-10-27,36061,New York,123,4,1,96,6,1
2020-10-28,36061,New York,133,4,0,99,5,1
2020-10-29,36061,New York,115,7,1,96,5,1
2020-10-30,36061,New York,101,7,2,99,5,1
2020-10-31,36061,New York,52,7,0,98,5,1
2020-11-01,36061,New York,66,8,0,101,6,1
2020-11-02,36061,New York,144,8,1,105,6,1
2020-11-03,36061,New York,154,12,2,109,8,1
2020-11-04,36061,New York,192,9,0,118,8,1
2020-11-05,36061,New York,208,12,0,131,9,1
2020-11-06,36061,New York,179,13,0,142,10,0
2020-11-07,36061,New York,140,9,2,155,10,1
2020-11-08,36061,New York,133,6,0,164,10,1
2020-11-09,36061,New York,269,11,0,182,10,1
2020-11-10,36061,New York,301,6,2,203,9,1
2020-11-11,36061,New York,272,13,3,215,10,1
2020-11-12,36061,New York,294,10,2,227,10,1
2020-11-13,36061,New York,261,8,1,239,9,1
2020-11-14,36061,New York,158,13,1,241,10,1
2020-11-15,36061,New York,133,14,1,241,11,1
2020-11-16,36061,New York,326,15,4,249,11,2
2020-11-17,36061,New York,278,11,0,246,12,2
2020-11-18,36061,New York,325,11,0,254,12,1
2020-11-19,36061,New York,337,14,1,260,12,1
2020-11-20,36061,New York,328,17,0,269,14,1
2020-11-21,36061,New York,188,12,3,274,13,1
2020-11-22,36061,New York,162,13,0,278,13,1
2020-11-23,36061,New York,399,13,1,288,13,1
2020-11-24,36061,New York,365,12,5,301,13,1
2020-11-25,36061,New York,378,12,2,308,13,2
2020-11-26,36061,New York,133,24,1,279,15,2
2020-11-27,36061,New York,378,29,2,286,16,2
2020-11-28,36061,New York,287,15,3,300,17,2
2020-11-29,36061,New York,224,20,1,309,18,2
2020-11-30,36061,New York,386,28,1,307,20,2
2020-12-01,36061,New York,479,23,2,324,22,2
2020-12-02,36061,New York,447,19,2,333,23,2
2020-12-03,36061,New York,430,19,7,376,22,3
2020-12-04,36061,New York,389,21,2,377,21,3
2020-12-05,36061,New York,201,21,2,365,22,2
2020-12-06,36061,New York,206,21,1,363,22,2
2020-12-07,36061,New York,433,27,2,369,22,3
2020-12-08,36061,New York,436,34,1,363,23,2
2020-12-09,36061,New York,483,42,2,368,26,2
2020-12-10,36061,New York,429,30,4,368,28,2
2020-12-11,36061,New York,424,27,1,373,29,2
2020-12-12,36061,New York,230,32,1,377,30,2
2020-12-13,36061,New York,170,30,2,372,32,2
2020-02-29,36081,Queens,0,0,0,0,0,0
2020-03-01,36081,Queens,0,0,0,0,0,0
2020-03-02,36081,Queens,0,0,0,0,0,0
2020-03-03,36081,Queens,1,1,0,0,0,0
2020-03-04,36081,Queens,2,0,0,0,0,0
2020-03-05,36081,Queens,0,3,0,0,0,0
2020-03-06,36081,Queens,1,1,0,1,1,0
2020-03-07,36081,Queens,3,2,0,1,1,0
2020-03-08,36081,Queens,6,5,0,2,2,0
2020-03-09,36081,Queens,10,5,0,3,2,0
2020-03-10,36081,Queens,24,18,0,7,5,0
2020-03-11,36081,Queens,40,26,1,12,9,0
2020-03-12,36081,Queens,80,25,0,23,12,0
2020-03-13,36081,Queens,166,45,0,47,18,0
2020-03-14,36081,Queens,194,59,1,74,26,0
2020-03-15,36081,Queens,230,67,1,106,35,0
2020-03-16,36081,Queens,528,110,4,180,50,1
2020-03-17,36081,Queens,651,114,3,270,64,1
2020-03-18,36081,Queens,834,158,9,383,83,3
2020-03-19,36081,Queens,1065,169,6,524,103,3
2020-03-20,36081,Queens,1184,236,9,669,130,5
2020-03-21,36081,Queens,947,239,14,777,156,7
2020-03-22,36081,Queens,696,241,14,844,181,8
2020-03-23,36081,Queens,1189,355,28,938,216,12
2020-03-24,36081,Queens,1393,380,35,1044,254,16
2020-03-25,36081,Queens,1572,432,32,1149,293,20
2020-03-26,36081,Queens,1642,454,60,1232,334,27
2020-03-27,36081,Queens,1576,449,58,1288,364,34
2020-03-28,36081,Queens,1200,462,93,1324,396,46
2020-03-29,36081,Queens,1076,481,95,1378,430,57
2020-03-30,36081,Queens,1857,584,99,1474,463,67
2020-03-31,36081,Queens,1809,586,96,1533,493,76
2020-04-01,36081,Queens,1784,579,144,1563,514,92
2020-04-02,36081,Queens,1822,599,140,1589,534,104
2020-04-03,36081,Queens,1762,542,160,1616,548,118
2020-04-04,36081,Queens,1201,502,158,1616,553,127
2020-04-05,36081,Queens,1135,423,181,1624,545,140
2020-04-06,36081,Queens,1925,555,201,1634,541,154
2020-04-07,36081,Queens,1948,559,183,1654,537,167
2020-04-08,36081,Queens,1855,537,182,1664,531,172
2020-04-09,36081,Queens,1561,477,173,1627,514,177
2020-04-10,36081,Queens,1333,469,156,1565,503,176
2020-04-11,36081,Queens,989,380,163,1535,486,177
2020-04-12,36081,Queens,918,332,174,1504,473,176
2020-04-13,36081,Queens,976,367,194,1369,446,175
2020-04-14,36081,Queens,1302,387,162,1276,421,172
2020-04-15,36081,Queens,1180,305,150,1180,388,167
2020-04-16,36081,Queens,1140,297,131,1120,362,161
2020-04-17,36081,Queens,1098,285,122,1086,336,157
2020-04-18,36081,Queens,705,215,136,1046,313,153
2020-04-19,36081,Queens,868,192,136,1038,293,147
2020-04-20,36081,Queens,1223,215,126,1074,271,138
2020-04-21,36081,Queens,937,208,103,1022,245,129
2020-04-22,36081,Queens,1109,168,86,1011,226,120
2020-04-23,36081,Queens,792,145,107,962,204,117
2020-04-24,36081,Queens,775,149,98,916,185,113
2020-04-25,36081,Queens,540,106,82,892,169,105
2020-04-26,36081,Queens,331,114,89,815,158,99
2020-04-27,36081,Queens,721,105,90,744,142,94
2020-04-28,36081,Queens,896,112,73,738,128,89
2020-04-29,36081,Queens,692,89,81,678,117,89
2020-04-30,36081,Queens,593,91,68,650,109,83
2020-05-01,36081,Queens,620,91,77,628,101,80
2020-05-02,36081,Queens,333,78,61,598,97,77
2020-05-03,36081,Queens,248,67,55,586,90,72
2020-05-04,36081,Queens,437,67,55,546,85,67
2020-05-05,36081,Queens,462,55,46,484,77,63
2020-05-06,36081,Queens,444,58,59,448,72,60
2020-05-07,36081,Queens,358,55,41,415,67,56
2020-05-08,36081,Queens,345,56,48,375,62,52
2020-05-09,36081,Queens,256,45,33,364,58,48
2020-05-10,36081,Queens,85,17,37,341,50,46
2020-05-11,36081,Queens,376,60,27,332,49,42
2020-05-12,36081,Queens,314,30,18,311,46,38
2020-05-13,36081,Queens,307,30,30,292,42,33
2020-05-14,36081,Queens,331,49,23,288,41,31
2020-05-15,36081,Queens,266,35,27,276,38,28
2020-05-16,36081,Queens,136,32,21,259,36,26
2020-05-17,36081,Queens,106,28,26,262,38,25
2020-05-18,36081,Queens,273,35,21,248,34,24
2020-05-19,36081,Queens,286,26,12,244,34,23
2020-05-20,36081,Queens,254,16,25,236,32,22
2020-05-21,36081,Queens,311,21,9,233,28,20
2020-05-22,36081,Queens,240,27,28,229,26,20
2020-05-23,36081,Queens,137,21,14,230,25,19
2020-05-24,36081,Queens,121,16,13,232,23,17
2020-05-25,36081,Queens,115,18,11,209,21,16
2020-05-26,36081,Queens,267,23,9,206,20,16
2020-05-27,36081,Queens,165,27,18,194,22,15
2020-05-28,36081,Queens,178,22,10,175,22,15
2020-05-29,36081,Queens,211,30,14,171,22,13
2020-05-30,36081,Queens,109,17,17,167,22,13
2020-05-31,36081,Queens,79,21,16,161,23,14
2020-06-01,36081,Queens,157,17,16,167,22,14
2020-06-02,36081,Queens,163,18,15,152,22,15
2020-06-03,36081,Queens,148,20,9,149,21,14
2020-06-04,36081,Queens,148,23,9,145,21,14
2020-06-05,36081,Queens,103,18,5,130,19,12
2020-06-06,36081,Queens,98,13,11,128,19,12
2020-06-07,36081,Queens,74,8,10,127,17,11
2020-06-08,36081,Queens,147,22,14,126,17,10
2020-06-09,36081,Queens,130,13,10,121,17,10
2020-06-10,36081,Queens,109,17,9,116,16,10
2020-06-11,36081,Queens,117,16,8,111,15,10
2020-06-12,36081,Queens,131,13,9,115,15,10
2020-06-13,36081,Queens,73,16,2,112,15,9
2020-06-14,36081,Queens,68,14,6,111,16,8
2020-06-15,36081,Queens,122,15,6,107,15,7
2020-06-16,36081,Queens,120,20,7,106,16,7
2020-06-17,36081,Queens,93,16,8,103,16,7
2020-06-18,36081,Queens,123,22,6,104,17,6
2020-06-19,36081,Queens,123,11,3,103,16,5
2020-06-20,36081,Queens,54,10,6,100,15,6
2020-06-21,36081,Queens,58,11,10,99,15,7
2020-06-22,36081,Queens,119,13,10,99,15,7
2020-06-23,36081,Queens,122,12,5,99,14,7
2020-06-24,36081,Queens,103,16,8,100,14,7
2020-06-25,36081,Queens,79,12,4,94,12,7
2020-06-26,36081,Queens,76,8,5,87,12,7
2020-06-27,36081,Queens,60,6,4,88,11,7
2020-06-28,36081,Queens,57,12,6,88,11,6
2020-06-29,36081,Queens,133,13,7,90,11,6
2020-06-30,36081,Queens,113,14,8,89,12,6
2020-07-01,36081,Queens,93,13,3,87,11,5
2020-07-02,36081,Queens,118,18,5,93,12,5
2020-07-03,36081,Queens,65,4,3,91,11,5
2020-07-04,36081,Queens,32,8,2,87,12,5
2020-07-05,36081,Queens,38,12,2,85,12,4
2020-07-06,36081,Queens,118,20,4,82,13,4
2020-07-07,36081,Queens,106,14,2,81,13,3
2020-07-08,36081,Queens,88,5,4,81,12,3
2020-07-09,36081,Queens,94,11,0,77,11,2
2020-07-10,36081,Queens,90,14,1,81,12,2
2020-07-11,36081,Queens,86,8,4,89,12,2
2020-07-12,36081,Queens,70,7,4,93,11,3
2020-07-13,36081,Queens,138,12,5,96,10,3
2020-07-14,36081,Queens,122,14,3,98,10,3
2020-07-15,36081,Queens,90,11,7,99,11,3
2020-07-16,36081,Queens,109,6,3,101,10,4
2020-07-17,36081,Queens,105,17,8,103,11,5
2020-07-18,36081,Queens,49,8,2,98,11,5
2020-07-19,36081,Queens,46,13,0,94,12,4
2020-07-20,36081,Queens,109,7,1,90,11,3
2020-07-21,36081,Queens,100,6,2,87,10,3
2020-07-22,36081,Queens,76,12,4,85,10,3
2020-07-23,36081,Queens,63,7,4,78,10,3
2020-07-24,36081,Queens,75,11,1,74,9,2
2020-07-25,36081,Queens,46,6,2,74,9,2
2020-07-26,36081,Queens,33,4,2,72,8,2
2020-07-27,36081,Queens,78,11,1,67,8,2
2020-07-28,36081,Queens,73,8,4,63,8,3
2020-07-29,36081,Queens,68,6,1,62,8,2
2020-07-30,36081,Queens,61,9,0,62,8,2
2020-07-31,36081,Queens,60,6,1,60,7,2
2020-08-01,36081,Queens,54,3,1,61,7,1
2020-08-02,36081,Queens,33,11,0,61,8,1
2020-08-03,36081,Queens,84,9,1,62,7,1
2020-08-04,36081,Queens,46,6,2,58,7,1
2020-08-05,36081,Queens,79,12,3,60,8,1
2020-08-06,36081,Queens,66,8,1,60,8,1
2020-08-07,36081,Queens,58,6,2,60,8,1
2020-08-08,36081,Queens,43,4,0,58,8,1
2020-08-09,36081,Queens,36,5,2,59,7,2
2020-08-10,36081,Queens,76,6,2,58,7,2
2020-08-11,36081,Queens,51,4,2,58,6,2
2020-08-12,36081,Queens,86,10,0,59,6,1
2020-08-13,36081,Queens,67,10,0,60,6,1
2020-08-14,36081,Queens,69,17,0,61,8,1
2020-08-15,36081,Queens,42,4,0,61,8,1
2020-08-16,36081,Queens,39,5,2,61,8,1
2020-08-17,36081,Queens,92,12,2,64,9,1
2020-08-18,36081,Queens,87,15,0,69,10,1
2020-08-19,36081,Queens,70,5,0,67,10,1
2020-08-20,36081,Queens,54,12,2,65,10,1
2020-08-21,36081,Queens,60,8,3,63,9,1
2020-08-22,36081,Queens,34,7,1,62,9,1
2020-08-23,36081,Queens,40,10,0,62,10,1
2020-08-24,36081,Queens,85,6,0,61,9,1
2020-08-25,36081,Queens,69,10,0,59,8,1
2020-08-26,36081,Queens,66,4,3,58,8,1
2020-08-27,36081,Queens,61,10,0,59,8,1
2020-08-28,36081,Queens,51,7,1,58,8,1
2020-08-29,36081,Queens,32,5,1,58,7,1
2020-08-30,36081,Queens,42,6,2,58,7,1
2020-08-31,36081,Queens,77,14,0,57,8,1
2020-09-01,36081,Queens,72,6,1,57,7,1
2020-09-02,36081,Queens,69,8,1,58,8,1
2020-09-03,36081,Queens,91,8,1,62,8,1
2020-09-04,36081,Queens,59,11,2,63,8,1
2020-09-05,36081,Queens,34,3,0,63,8,1
2020-09-06,36081,Queens,60,6,2,66,8,1
2020-09-07,36081,Queens,52,8,1,62,7,1
2020-09-08,36081,Queens,97,7,0,66,7,1
2020-09-09,36081,Queens,83,9,1,68,7,1
2020-09-10,36081,Queens,71,8,1,65,7,1
2020-09-11,36081,Queens,77,7,0,68,7,1
2020-09-12,36081,Queens,61,4,3,72,7,1
