date,fips,county,daily_cases,daily_hospitalized,daily_deaths,daily_cases_avg,daily_hospitalized_avg,daily_deaths_avg
2020-08-29,36047,Kings,38,9,1,79,9,1
2020-08-30,36047,Kings,60,4,1,80,9,1
2020-08-31,36047,Kings,117,13,0,85,10,1
2020-09-01,36047,Kings,91,8,0,86,9,0
2020-09-02,36047,Kings,94,12,2,82,9,1
2020-09-03,36047,Kings,91,9,2,81,9,1
2020-09-04,36047,Kings,71,10,1,80,9,1
2020-09-05,36047,Kings,46,9,3,81,9,1
2020-09-06,36047,Kings,87,14,2,85,11,1
2020-09-07,36047,Kings,74,7,0,79,10,1
2020-09-08,36047,Kings,128,9,1,84,10,2
2020-09-09,36047,Kings,119,11,0,88,10,1
2020-09-10,36047,Kings,124,9,1,93,10,1
2020-09-11,36047,Kings,110,8,2,98,10,1
2020-09-12,36047,Kings,51,4,0,99,9,1
2020-09-13,36047,Kings,114,8,2,103,8,1
2020-09-14,36047,Kings,167,13,2,116,9,1
2020-09-15,36047,Kings,149,10,0,119,9,1
2020-09-16,36047,Kings,164,25,0,126,11,1
2020-09-17,36047,Kings,123,9,1,125,11,1
2020-09-18,36047,Kings,103,15,2,124,12,1
2020-09-19,36047,Kings,36,7,2,122,12,1
2020-09-20,36047,Kings,60,6,3,115,12,1
2020-09-21,36047,Kings,247,10,1,126,12,1
2020-09-22,36047,Kings,170,14,3,129,12,2
2020-09-23,36047,Kings,233,24,1,139,12,2
2020-09-24,36047,Kings,235,12,1,155,13,2
2020-09-25,36047,Kings,186,22,0,167,14,2
2020-09-26,36047,Kings,108,8,1,177,14,1
2020-09-27,36047,Kings,181,15,2,194,15,1
2020-09-28,36047,Kings,139,13,1,179,15,1
2020-09-29,36047,Kings,334,15,2,202,16,1
2020-09-30,36047,Kings,270,35,4,208,17,2
2020-10-01,36047,Kings,292,24,1,216,19,2
2020-10-02,36047,Kings,263,23,1,227,19,2
2020-10-03,36047,Kings,81,11,1,223,19,2
2020-10-04,36047,Kings,162,23,3,220,21,2
2020-10-05,36047,Kings,354,24,0,251,22,2
2020-10-06,36047,Kings,250,23,2,239,23,2
2020-10-07,36047,Kings,223,22,1,232,21,1
2020-10-08,36047,Kings,216,17,3,221,20,2
2020-10-09,36047,Kings,184,30,0,210,21,1
2020-10-10,36047,Kings,95,20,0,212,23,1
2020-10-11,36047,Kings,115,16,2,205,22,1
2020-10-12,36047,Kings,223,28,1,187,22,1
2020-10-13,36047,Kings,225,23,3,183,22,1
2020-10-14,36047,Kings,210,22,3,181,22,2
2020-10-15,36047,Kings,236,35,2,184,25,2
2020-10-16,36047,Kings,163,20,3,181,23,2
2020-10-17,36047,Kings,91,10,3,180,22,2
2020-10-18,36047,Kings,171,19,1,188,22,2
2020-10-19,36047,Kings,204,26,6,186,22,3
2020-10-20,36047,Kings,214,30,2,184,23,3
2020-10-21,36047,Kings,203,16,3,183,22,3
2020-10-22,36047,Kings,241,13,2,184,19,3
2020-10-23,36047,Kings,199,23,0,189,20,2
2020-10-24,36047,Kings,119,22,0,193,21,2
2020-10-25,36047,Kings,128,22,3,187,22,2
2020-10-26,36047,Kings,220,15,2,189,20,2
2020-10-27,36047,Kings,236,23,3,192,19,2
2020-10-28,36047,Kings,229,17,3,196,19,2
2020-10-29,36047,Kings,191,18,2,189,20,2
2020-10-30,36047,Kings,191,11,4,188,18,2
2020-10-31,36047,Kings,118,15,2,188,17,3
2020-11-01,36047,Kings,230,17,9,202,17,4
2020-11-02,36047,Kings,336,20,7,219,17,4
2020-11-03,36047,Kings,319,27,6,231,18,5
2020-11-04,36047,Kings,310,25,7,242,19,5
2020-11-05,36047,Kings,311,28,4,259,20,6
2020-11-06,36047,Kings,237,19,2,266,22,5
2020-11-07,36047,Kings,222,8,5,281,21,6
2020-11-08,36047,Kings,224,16,2,280,20,5
2020-11-09,36047,Kings,415,23,1,291,21,4
2020-11-10,36047,Kings,456,25,2,311,21,3
2020-11-11,36047,Kings,394,13,2,323,19,3
2020-11-12,36047,Kings,383,18,6,333,17,3
2020-11-13,36047,Kings,357,29,1,350,19,3
2020-11-14,36047,Kings,238,25,5,352,21,3
2020-11-15,36047,Kings,231,26,6,353,23,3
2020-11-16,36047,Kings,496,27,2,365,23,3
2020-11-17,36047,Kings,492,27,3,370,24,4
2020-11-18,36047,Kings,461,33,4,380,26,4
2020-11-19,36047,Kings,491,31,6,395,28,4
2020-11-20,36047,Kings,434,35,2,406,29,4
2020-11-21,36047,Kings,351,21,3,422,29,4
2020-11-22,36047,Kings,339,34,1,438,30,3
2020-11-23,36047,Kings,571,37,7,448,31,4
2020-11-24,36047,Kings,553,34,2,457,32,4
2020-11-25,36047,Kings,626,35,4,481,32,4
2020-11-26,36047,Kings,242,38,3,445,33,3
2020-11-27,36047,Kings,603,39,3,469,34,3
2020-11-28,36047,Kings,442,26,3,482,35,3
2020-11-29,36047,Kings,500,36,3,505,35,4
2020-11-30,36047,Kings,859,36,4,546,35,3
2020-12-01,36047,Kings,878,39,3,593,36,3
2020-12-02,36047,Kings,803,41,10,618,36,4
2020-12-03,36047,Kings,821,44,4,701,37,4
2020-12-04,36047,Kings,760,55,6,723,40,5
2020-12-05,36047,Kings,504,34,6,732,41,5
2020-12-06,36047,Kings,553,52,4,740,43,5
2020-12-07,36047,Kings,959,48,7,754,45,6
2020-12-08,36047,Kings,918,69,8,760,49,6
2020-12-09,36047,Kings,906,67,9,774,53,6
2020-12-10,36047,Kings,938,61,2,791,55,6
2020-12-11,36047,Kings,831,57,8,801,55,6
2020-12-12,36047,Kings,595,50,9,814,58,7
2020-12-13,36047,Kings,646,47,5,828,57,7
2020-12-14,36047,Kings,1105,67,6,848,60,7
2020-12-15,36047,Kings,1059,68,11,869,60,7
2020-12-16,36047,Kings,842,54,14,859,58,8
2020-12-17,36047,Kings,644,60,6,817,58,8
2020-12-18,36047,Kings,1023,68,13,845,59,9
2020-12-19,36047,Kings,764,58,9,869,60,9
2020-12-20,36047,Kings,767,71,5,886,64,9
2020-12-21,36047,Kings,1305,92,7,915,67,9
2020-12-22,36047,Kings,1256,84,16,943,70,10
2020-12-23,36047,Kings,1082,98,13,977,76,10
2020-12-24,36047,Kings,963,94,9,1023,81,10
2020-12-25,36047,Kings,340,80,12,925,82,10
2020-12-26,36047,Kings,1015,85,8,961,86,10
2020-12-27,36047,Kings,902,87,14,980,89,11
2020-12-28,36047,Kings,1581,92,13,1020,89,12
2020-12-29,36047,Kings,1406,70,14,1041,87,12
2020-12-30,36047,Kings,1385,81,16,1085,84,12
2020-12-31,36047,Kings,929,82,21,1080,82,14
2021-01-01,36047,Kings,401,76,17,1088,82,15
2021-01-02,36047,Kings,1086,77,17,1099,81,16
2021-01-03,36047,Kings,1044,87,12,1119,81,16
2021-01-04,36047,Kings,1868,107,24,1160,83,17
2021-01-05,36047,Kings,1733,94,22,1207,86,18
2021-01-06,36047,Kings,1570,94,19,1233,88,19
2021-01-07,36047,Kings,1607,95,18,1330,90,18
2021-01-08,36047,Kings,1436,91,14,1478,92,18
2021-01-09,36047,Kings,975,83,22,1462,93,19
2021-01-10,36047,Kings,996,81,16,1455,92,19
2021-01-11,36047,Kings,1718,105,12,1434,92,18
2021-01-12,36047,Kings,1578,105,29,1411,93,19
2021-01-13,36047,Kings,1501,118,20,1402,97,19
2021-01-14,36047,Kings,1494,123,22,1385,101,19
2021-01-15,36047,Kings,1351,122,10,1373,105,19
2021-01-16,36047,Kings,1032,83,20,1381,105,18
2021-01-17,36047,Kings,881,88,23,1365,106,19
2021-01-18,36047,Kings,1417,118,21,1322,108,21
2021-01-19,36047,Kings,1414,96,25,1299,107,20
2021-01-20,36047,Kings,1277,95,25,1267,104,21
2021-01-21,36047,Kings,1344,98,19,1245,100,20
2021-01-22,36047,Kings,1276,111,30,1234,98,23
2021-01-23,36047,Kings,863,87,23,1210,99,24
2021-01-24,36047,Kings,856,86,20,1207,99,23
2021-01-25,36047,Kings,1642,90,12,1239,95,22
2021-01-26,36047,Kings,1283,76,21,1220,92,21
2021-01-27,36047,Kings,1269,99,24,1219,92,21
2021-01-28,36047,Kings,1117,83,12,1187,90,20
2020-02-29,36061,New York,1,0,0,0,0,0
2020-03-01,36061,New York,0,0,0,0,0,0
2020-03-02,36061,New York,0,0,0,0,0,0
2020-03-03,36061,New York,0,0,0,0,0,0
2020-03-04,36061,New York,2,1,0,0,0,0
2020-03-05,36061,New York,0,3,0,0,0,0
2020-03-06,36061,New York,3,1,0,1,1,0
2020-03-07,36061,New York,1,1,0,1,1,0
2020-03-08,36061,New York,6,1,0,2,1,0
2020-03-09,36061,New York,24,7,0,5,2,0
2020-03-10,36061,New York,24,12,0,9,4,0
2020-03-11,36061,New York,62,16,0,17,6,0
2020-03-12,36061,New York,137,12,0,37,7,0
2020-03-13,36061,New York,182,30,0,62,11,0
2020-03-14,36061,New York,176,28,0,87,15,0
2020-03-15,36061,New York,206,32,2,116,20,0
2020-03-16,36061,New York,457,43,0,178,25,0
2020-03-17,36061,New York,567,67,0,255,33,0
2020-03-18,36061,New York,538,82,4,323,42,1
2020-03-19,36061,New York,556,96,4,383,54,1
2020-03-20,36061,New York,653,116,11,450,66,3
2020-03-21,36061,New York,398,117,5,482,79,4
2020-03-22,36061,New York,317,133,7,498,93,4
2020-03-23,36061,New York,531,189,7,509,114,5
2020-03-24,36061,New York,620,208,17,516,134,8
2020-03-25,36061,New York,587,204,20,523,152,10
2020-03-26,36061,New York,628,233,29,533,171,14
2020-03-27,36061,New York,656,217,42,534,186,18
2020-03-28,36061,New York,388,204,28,532,198,21
2020-03-29,36061,New York,406,164,35,545,203,25
2020-03-30,36061,New York,807,279,34,585,216,29
2020-03-31,36061,New York,617,237,43,584,220,33
2020-04-01,36061,New York,573,212,59,582,221,39
2020-04-02,36061,New York,652,245,62,586,223,43
2020-04-03,36061,New York,671,266,51,588,230,45
2020-04-04,36061,New York,385,213,64,587,231,50
2020-04-05,36061,New York,358,195,86,580,235,57
2020-04-06,36061,New York,722,266,69,568,233,62
2020-04-07,36061,New York,606,202,92,567,228,69
2020-04-08,36061,New York,547,185,66,563,225,70
2020-04-09,36061,New York,560,204,65,550,219,70
2020-04-10,36061,New York,496,203,69,525,210,73
2020-04-11,36061,New York,303,136,60,513,199,72
2020-04-12,36061,New York,252,142,62,498,191,69
2020-04-13,36061,New York,393,195,71,451,181,69
2020-04-14,36061,New York,441,173,59,427,177,65
2020-04-15,36061,New York,429,154,55,411,172,63
2020-04-16,36061,New York,356,120,55,381,160,62
2020-04-17,36061,New York,330,119,41,358,148,58
2020-04-18,36061,New York,187,95,57,341,143,57
2020-04-19,36061,New York,177,76,48,330,133,55
2020-04-20,36061,New York,381,91,49,329,118,52
2020-04-21,36061,New York,373,100,47,319,108,50
2020-04-22,36061,New York,383,107,37,312,101,48
2020-04-23,36061,New York,401,67,47,319,94,47
2020-04-24,36061,New York,408,84,47,330,89,47
2020-04-25,36061,New York,146,47,40,324,82,45
2020-04-26,36061,New York,98,48,34,313,78,43
2020-04-27,36061,New York,303,62,30,302,74,40
2020-04-28,36061,New York,322,65,35,294,69,39
2020-04-29,36061,New York,287,44,32,281,60,38
2020-04-30,36061,New York,217,37,35,254,55,36
2020-05-01,36061,New York,243,39,24,231,49,33
2020-05-02,36061,New York,138,20,23,230,45,30
2020-05-03,36061,New York,103,35,35,230,43,31
2020-05-04,36061,New York,214,38,19,218,40,29
2020-05-05,36061,New York,244,30,18,207,35,27
2020-05-06,36061,New York,165,27,17,189,32,24
2020-05-07,36061,New York,118,21,23,175,30,23
2020-05-08,36061,New York,99,23,13,154,28,21
2020-05-09,36061,New York,75,17,14,145,27,20
2020-05-10,36061,New York,95,22,19,144,25,18
2020-05-11,36061,New York,192,24,14,141,23,17
2020-05-12,36061,New York,163,22,14,130,22,16
2020-05-13,36061,New York,157,21,8,128,21,15
2020-05-14,36061,New York,149,22,16,133,22,14
2020-05-15,36061,New York,135,23,11,138,22,14
2020-05-16,36061,New York,51,12,10,135,21,13
2020-05-17,36061,New York,50,8,11,128,19,12
2020-05-18,36061,New York,131,22,9,119,19,11
2020-05-19,36061,New York,167,23,10,120,19,11
2020-05-20,36061,New York,165,12,12,121,17,11
2020-05-21,36061,New York,145,9,6,121,16,10
2020-05-22,36061,New York,152,15,5,123,14,9
2020-05-23,36061,New York,49,7,7,123,14,9
2020-05-24,36061,New York,69,19,6,125,15,8
2020-05-25,36061,New York,70,17,12,117,15,8
2020-05-26,36061,New York,126,10,6,111,13,8
2020-05-27,36061,New York,108,14,9,103,13,7
2020-05-28,36061,New York,99,10,3,96,13,7
2020-05-29,36061,New York,73,11,5,85,13,7
2020-05-30,36061,New York,38,7,12,83,13,8
2020-05-31,36061,New York,25,10,4,77,11,7
2020-06-01,36061,New York,77,14,3,78,11,6
2020-06-02,36061,New York,71,11,7,70,11,6
2020-06-03,36061,New York,75,12,7,65,11,6
2020-06-04,36061,New York,88,10,8,64,11,7
2020-06-05,36061,New York,53,11,7,61,11,7
2020-06-06,36061,New York,33,5,1,60,10,5
2020-06-07,36061,New York,24,10,1,60,10,5
2020-06-08,36061,New York,75,9,2,60,10,5
2020-06-09,36061,New York,67,9,8,59,9,5
2020-06-10,36061,New York,69,13,1,58,10,4
2020-06-11,36061,New York,54,10,2,54,10,3
2020-06-12,36061,New York,58,8,3,54,9,3
2020-06-13,36061,New York,24,5,3,53,9,3
2020-06-14,36061,New York,28,6,2,54,9,3
2020-06-15,36061,New York,59,4,3,51,8,3
2020-06-16,36061,New York,67,7,2,51,8,2
2020-06-17,36061,New York,65,8,3,51,7,3
2020-06-18,36061,New York,58,6,4,51,6,3
2020-06-19,36061,New York,56,6,4,51,6,3
2020-06-20,36061,New York,44,5,2,54,6,3
2020-06-21,36061,New York,26,6,3,54,6,3
2020-06-22,36061,New York,62,8,1,54,7,3
2020-06-23,36061,New York,77,5,4,55,6,3
2020-06-24,36061,New York,73,7,2,57,6,3
2020-06-25,36061,New York,46,6,2,55,6,3
2020-06-26,36061,New York,63,4,6,56,6,3
2020-06-27,36061,New York,37,6,2,55,6,3
2020-06-28,36061,New York,41,3,3,57,6,3
2020-06-29,36061,New York,80,3,1,60,5,3
2020-06-30,36061,New York,94,9,2,62,5,3
2020-07-01,36061,New York,83,8,1,63,6,2
2020-07-02,36061,New York,80,6,7,68,6,3
2020-07-03,36061,New York,49,7,0,66,6,2
2020-07-04,36061,New York,32,9,0,66,6,2
2020-07-05,36061,New York,32,6,1,64,7,2
2020-07-06,36061,New York,77,7,1,64,7,2
2020-07-07,36061,New York,87,9,2,63,7,2
2020-07-08,36061,New York,120,7,2,68,7,2
2020-07-09,36061,New York,86,7,1,69,7,1
2020-07-10,36061,New York,49,1,0,69,7,1
2020-07-11,36061,New York,47,5,2,71,6,1
2020-07-12,36061,New York,42,3,0,73,6,1
2020-07-13,36061,New York,79,7,4,73,6,2
2020-07-14,36061,New York,80,7,1,72,5,1
2020-07-15,36061,New York,70,4,1,65,5,1
2020-07-16,36061,New York,87,6,1,65,5,1
2020-07-17,36061,New York,109,9,3,73,6,2
2020-07-18,36061,New York,36,6,2,72,6,2
2020-07-19,36061,New York,34,2,3,71,6,2
2020-07-20,36061,New York,80,4,2,71,5,2
2020-07-21,36061,New York,69,3,0,69,5,2
2020-07-22,36061,New York,59,4,0,68,5,2
2020-07-23,36061,New York,65,12,0,65,6,1
2020-07-24,36061,New York,56,5,0,57,5,1
2020-07-25,36061,New York,34,3,1,57,5,1
2020-07-26,36061,New York,18,6,0,54,5,0
2020-07-27,36061,New York,73,6,1,53,6,0
2020-07-28,36061,New York,58,2,2,52,5,1
2020-07-29,36061,New York,56,6,1,51,6,1
2020-07-30,36061,New York,44,3,1,48,4,1
2020-07-31,36061,New York,52,9,0,48,5,1
2020-08-01,36061,New York,33,5,0,48,5,1
2020-08-02,36061,New York,25,4,0,49,5,1
2020-08-03,36061,New York,56,6,0,46,5,1
2020-08-04,36061,New York,38,5,1,43,5,0
2020-08-05,36061,New York,47,2,3,42,5,1
2020-08-06,36061,New York,54,5,1,44,5,1
2020-08-07,36061,New York,50,4,0,43,4,1
2020-08-08,36061,New York,23,1,3,42,4,1
2020-08-09,36061,New York,18,4,0,41,4,1
2020-08-10,36061,New York,49,5,1,40,4,1
2020-08-11,36061,New York,42,1,2,40,3,1
2020-08-12,36061,New York,43,7,0,40,4,1
2020-08-13,36061,New York,51,7,0,39,4,1
2020-08-14,36061,New York,44,5,1,39,4,1
2020-08-15,36061,New York,25,1,1,39,4,1
2020-08-16,36061,New York,22,1,0,39,4,1
2020-08-17,36061,New York,57,4,1,41,4,1
2020-08-18,36061,New York,62,2,0,43,4,0
2020-08-19,36061,New York,51,9,0,45,4,0
2020-08-20,36061,New York,33,3,0,42,4,0
2020-08-21,36061,New York,51,6,0,43,4,0
2020-08-22,36061,New York,30,6,1,44,4,0
2020-08-23,36061,New York,17,3,1,43,5,0
2020-08-24,36061,New York,50,7,1,42,5,0
2020-08-25,36061,New York,54,6,0,41,6,0
2020-08-26,36061,New York,51,2,1,41,5,1
2020-08-27,36061,New York,48,2,0,43,5,1
2020-08-28,36061,New York,51,2,1,43,4,1
2020-08-29,36061,New York,23,0,0,42,3,1
2020-08-30,36061,New York,37,3,0,45,3,0
2020-08-31,36061,New York,51,6,0,45,3,0
2020-09-01,36061,New York,55,2,0,45,2,0
2020-09-02,36061,New York,48,1,1,45,2,0
2020-09-03,36061,New York,35,1,0,43,2,0
2020-09-04,36061,New York,30,2,1,40,2,0
2020-09-05,36061,New York,22,2,0,40,2,0
2020-09-06,36061,New York,27,1,1,38,2,0
2020-09-07,36061,New York,41,4,0,37,2,0
2020-09-08,36061,New York,58,1,0,37,2,0
2020-09-09,36061,New York,70,4,0,40,2,0
2020-09-10,36061,New York,57,2,0,44,2,0
2020-09-11,36061,New York,54,6,0,47,3,0
2020-09-12,36061,New York,36,3,0,49,3,0
2020-09-13,36061,New York,42,0,0,51,3,0
2020-09-14,36061,New York,68,6,0,55,3,0
2020-09-15,36061,New York,45,5,0,53,4,0
2020-09-16,36061,New York,55,4,1,51,4,0
2020-09-17,36061,New York,54,5,0,51,4,0
2020-09-18,36061,New York,44,5,0,49,4,0
2020-09-19,36061,New York,24,5,1,47,4,0
2020-09-20,36061,New York,25,4,1,45,5,0
2020-09-21,36061,New York,57,1,1,43,4,1
2020-09-22,36061,New York,51,1,0,44,4,1
2020-09-23,36061,New York,73,2,1,47,3,1
2020-09-24,36061,New York,58,4,2,47,3,1
2020-09-25,36061,New York,68,5,1,51,3,1
2020-09-26,36061,New York,35,5,0,52,3,1
2020-09-27,36061,New York,35,1,0,54,3,1
2020-09-28,36061,New York,58,4,0,54,3,1
2020-09-29,36061,New York,81,7,0,58,4,1
2020-09-30,36061,New York,86,9,1,60,5,1
2020-10-01,36061,New York,87,3,0,64,5,0
2020-10-02,36061,New York,77,6,0,66,5,0
2020-10-03,36061,New York,47,5,0,67,5,0
2020-10-04,36061,New York,29,4,0,66,5,0
2020-10-05,36061,New York,84,1,0,70,5,0
2020-10-06,36061,New York,77,9,0,70,5,0
2020-10-07,36061,New York,75,5,1,68,5,0
2020-10-08,36061,New York,79,5,0,67,5,0
2020-10-09,36061,New York,74,4,0,66,5,0
2020-10-10,36061,New York,46,5,0,66,5,0
2020-10-11,36061,New York,29,5,2,66,5,0
2020-10-12,36061,New York,85,7,4,66,6,1
2020-10-13,36061,New York,101,3,0,70,5,1
2020-10-14,36061,New York,84,8,0,71,5,1
2020-10-15,36061,New York,91,4,2,73,5,1
2020-10-16,36061,New York,91,5,2,75,5,1
2020-10-17,36061,New York,61,4,0,77,5,1
2020-10-18,36061,New York,40,4,0,79,5,1
2020-10-19,36061,New York,101,8,0,81,5,1
2020-10-20,36061,New York,103,10,1,82,6,1
2020-10-21,36061,New York,117,6,1,86,6,1
2020-10-22,36061,New York,135,9,0,93,7,1
2020-10-23,36061,New York,78,6,1,91,7,0
2020-10-24,36061,New York,58,6,0,90,7,0
2020-10-25,36061,New York,48,3,2,91,7,1
2020-10-26,36061,New York,118,6,1,94,7,1
2020-10-27,36061,New York,125,4,1,97,6,1
2020-10-28,36061,New York,135,4,0,100,5,1
2020-10-29,36061,New York,115,7,1,97,5,1
2020-10-30,36061,New York,102,7,2,100,5,1
2020-10-31,36061,New York,52,7,0,99,5,1
2020-11-01,36061,New York,66,8,0,102,6,1
2020-11-02,36061,New York,144,8,1,106,6,1
2020-11-03,36061,New York,156,12,2,110,8,1
2020-11-04,36061,New York,200,9,0,119,8,1
2020-11-05,36061,New York,212,13,0,133,9,1
2020-11-06,36061,New York,180,13,0,144,10,0
2020-11-07,36061,New York,146,9,2,158,10,1
2020-11-08,36061,New York,133,6,0,167,10,1
2020-11-09,36061,New York,267,11,0,185,10,1
2020-11-10,36061,New York,309,8,2,207,10,1
2020-11-11,36061,New York,288,14,3,219,11,1
2020-11-12,36061,New York,300,10,2,232,10,1
2020-11-13,36061,New York,263,10,1,244,10,1
2020-11-14,36061,New York,160,13,1,246,10,1
2020-11-15,36061,New York,134,14,1,246,11,1
2020-11-16,36061,New York,329,14,4,255,12,2
2020-11-17,36061,New York,285,12,0,251,12,2
2020-11-18,36061,New York,334,12,0,258,12,1
2020-11-19,36061,New York,349,15,1,265,13,1
2020-11-20,36061,New York,328,16,0,274,14,1
2020-11-21,36061,New York,193,12,3,279,14,1
2020-11-22,36061,New York,159,14,0,282,14,1
2020-11-23,36061,New York,413,13,1,294,13,1
2020-11-24,36061,New York,370,12,5,307,13,1
2020-11-25,36061,New York,385,13,2,314,14,2
2020-11-26,36061,New York,136,25,1,283,15,2
2020-11-27,36061,New York,385,29,2,292,17,2
2020-11-28,36061,New York,295,16,3,306,17,2
2020-11-29,36061,New York,232,20,1,317,18,2
2020-11-30,36061,New York,390,27,1,313,20,2
2020-12-01,36061,New York,481,25,2,329,22,2
2020-12-02,36061,New York,460,19,2,340,23,2
2020-12-03,36061,New York,438,17,7,383,22,3
2020-12-04,36061,New York,398,22,2,385,21,3
2020-12-05,36061,New York,205,19,2,372,21,2
2020-12-06,36061,New York,218,23,2,370,22,3
2020-12-07,36061,New York,452,29,2,379,22,3
2020-12-08,36061,New York,451,33,1,375,23,3
2020-12-09,36061,New York,498,41,2,380,26,3
2020-12-10,36061,New York,459,25,5,383,27,2
2020-12-11,36061,New York,494,31,2,397,29,2
2020-12-12,36061,New York,298,29,3,410,30,2
2020-12-13,36061,New York,293,31,7,421,31,3
2020-12-14,36061,New York,496,35,3,427,32,3
2020-12-15,36061,New York,549,36,4,441,33,4
2020-12-16,36061,New York,453,24,3,435,30,4
2020-12-17,36061,New York,339,27,6,417,30,4
2020-12-18,36061,New York,524,40,3,422,32,4
2020-12-19,36061,New York,332,32,4,427,32,4
2020-12-20,36061,New York,294,31,7,427,32,4
2020-12-21,36061,New York,592,58,10,440,35,5
2020-12-22,36061,New York,540,41,7,439,36,6
2020-12-23,36061,New York,520,46,7,449,39,6
2020-12-24,36061,New York,431,37,6,462,41,6
2020-12-25,36061,New York,156,54,6,409,43,7
2020-12-26,36061,New York,425,36,7,423,43,7
2020-12-27,36061,New York,309,34,9,425,44,7
2020-12-28,36061,New York,668,54,4,436,43,7
2020-12-29,36061,New York,612,55,8,446,45,7
2020-12-30,36061,New York,647,40,5,464,44,6
2020-12-31,36061,New York,383,43,3,457,45,6
2021-01-01,36061,New York,161,38,2,458,43,5
2021-01-02,36061,New York,512,50,5,470,45,5
2021-01-03,36061,New York,391,37,5,482,45,5
2021-01-04,36061,New York,892,57,6,514,46,5
2021-01-05,36061,New York,873,48,9,551,45,5
2021-01-06,36061,New York,749,44,2,566,45,5
2021-01-07,36061,New York,765,35,13,620,44,6
2021-01-08,36061,New York,759,34,10,706,44,7
2021-01-09,36061,New York,438,33,11,695,41,8
2021-01-10,36061,New York,353,43,3,690,42,8
2021-01-11,36061,New York,824,52,6,680,41,8
2021-01-12,36061,New York,651,50,8,648,42,8
2021-01-13,36061,New York,677,57,7,638,43,8
2021-01-14,36061,New York,720,57,7,632,47,7
2021-01-15,36061,New York,631,57,11,613,50,8
2021-01-16,36061,New York,429,53,4,612,53,7
2021-01-17,36061,New York,375,57,6,615,55,7
2021-01-18,36061,New York,564,59,8,578,56,7
2021-01-19,36061,New York,693,46,11,584,55,8
2021-01-20,36061,New York,687,54,8,586,55,8
2021-01-21,36061,New York,683,60,13,580,55,9
2021-01-22,36061,New York,675,57,9,587,55,8
2021-01-23,36061,New York,446,53,9,589,55,9
2021-01-24,36061,New York,356,46,7,586,54,9
2021-01-25,36061,New York,758,54,9,614,53,9
2021-01-26,36061,New York,633,47,8,605,53,9
2021-01-27,36061,New York,603,49,13,593,52,10
2021-01-28,36061,New York,603,44,9,582,50,9
2020-02-29,36081,Queens,0,0,0,0,0,0
2020-03-01,36081,Queens,0,0,0,0,0,0
2020-03-02,36081,Queens,0,0,0,0,0,0
2020-03-03,36081,Queens,1,1,0,0,0,0
2020-03-04,36081,Queens,2,0,0,0,0,0
2020-03-05,36081,Queens,0,3,0,0,0,0
2020-03-06,36081,Queens,1,1,0,1,1,0
2020-03-07,36081,Queens,3,2,0,1,1,0
2020-03-08,36081,Queens,6,5,0,2,2,0
2020-03-09,36081,Queens,10,5,0,3,2,0
2020-03-10,36081,Queens,24,19,0,7,5,0
2020-03-11,36081,Queens,40,26,1,12,9,0
2020-03-12,36081,Queens,80,25,0,23,12,0
2020-03-13,36081,Queens,166,45,0,47,18,0
2020-03-14,36081,Queens,194,59,1,74,26,0
2020-03-15,36081,Queens,230,67,1,106,35,0
2020-03-16,36081,Queens,528,110,4,180,50,1
2020-03-17,36081,Queens,651,114,3,270,64,1
2020-03-18,36081,Queens,834,158,9,383,83,3
2020-03-19,36081,Queens,1065,169,6,524,103,3
2020-03-20,36081,Queens,1184,236,9,669,130,5
2020-03-21,36081,Queens,947,239,14,777,156,7
2020-03-22,36081,Queens,696,241,14,844,181,8
2020-03-23,36081,Queens,1190,356,28,938,216,12
2020-03-24,36081,Queens,1392,379,35,1044,254,16
2020-03-25,36081,Queens,1572,432,33,1149,293,20
2020-03-26,36081,Queens,1642,454,60,1232,334,28
2020-03-27,36081,Queens,1576,449,58,1288,364,35
2020-03-28,36081,Queens,1200,462,92,1324,396,46
2020-03-29,36081,Queens,1076,482,95,1378,431,57
2020-03-30,36081,Queens,1857,584,99,1474,463,67
2020-03-31,36081,Queens,1809,586,96,1533,493,76
2020-04-01,36081,Queens,1784,579,144,1563,514,92
2020-04-02,36081,Queens,1822,600,139,1589,535,103
2020-04-03,36081,Queens,1762,542,160,1616,548,118
2020-04-04,36081,Queens,1200,501,158,1616,553,127
2020-04-05,36081,Queens,1135,423,181,1624,545,140
2020-04-06,36081,Queens,1925,555,201,1634,541,154
2020-04-07,36081,Queens,1948,559,183,1654,537,167
2020-04-08,36081,Queens,1855,537,182,1664,531,172
2020-04-09,36081,Queens,1561,477,173,1627,513,177
2020-04-10,36081,Queens,1333,468,156,1565,503,176
2020-04-11,36081,Queens,989,381,163,1535,486,177
2020-04-12,36081,Queens,918,332,173,1504,473,176
2020-04-13,36081,Queens,976,367,194,1369,446,175
2020-04-14,36081,Queens,1302,387,162,1276,421,172
2020-04-15,36081,Queens,1180,305,149,1180,388,167
2020-04-16,36081,Queens,1140,297,132,1120,362,161
2020-04-17,36081,Queens,1098,285,122,1086,336,156
2020-04-18,36081,Queens,705,215,136,1046,313,153
2020-04-19,36081,Queens,868,192,136,1038,293,147
2020-04-20,36081,Queens,1223,215,125,1074,271,137
2020-04-21,36081,Queens,937,208,103,1022,245,129
2020-04-22,36081,Queens,1109,168,86,1011,226,120
2020-04-23,36081,Queens,792,145,106,962,204,116
2020-04-24,36081,Queens,775,149,98,916,185,113
