date,fips,county,daily_cases,daily_hospitalized,daily_deaths,daily_cases_avg,daily_hospitalized_avg,daily_deaths_avg
2020-11-01,36047,Kings,229,17,9,201,15,4
2020-11-02,36047,Kings,340,18,7,218,16,4
2020-11-03,36047,Kings,311,26,6,229,17,5
2020-11-04,36047,Kings,312,23,6,242,18,5
2020-11-05,36047,Kings,309,24,4,259,19,5
2020-11-06,36047,Kings,231,18,2,264,20,5
2020-11-07,36047,Kings,220,7,5,279,19,6
2020-11-08,36047,Kings,227,13,2,279,18,5
2020-11-09,36047,Kings,413,23,1,289,19,4
2020-11-10,36047,Kings,443,23,2,308,19,3
2020-11-11,36047,Kings,375,11,2,317,17,3
2020-11-12,36047,Kings,379,16,6,327,16,3
2020-11-13,36047,Kings,348,26,1,344,17,3
2020-11-14,36047,Kings,228,25,5,345,20,3
2020-11-15,36047,Kings,226,23,6,345,21,3
2020-11-16,36047,Kings,475,23,1,353,21,3
2020-11-17,36047,Kings,470,27,3,357,22,3
2020-11-18,36047,Kings,442,29,3,367,24,4
2020-11-19,36047,Kings,479,28,6,381,26,4
2020-11-20,36047,Kings,415,30,2,391,26,4
2020-11-21,36047,Kings,325,18,3,405,25,3
2020-11-22,36047,Kings,318,30,2,418,26,3
2020-11-23,36047,Kings,499,28,5,421,27,3
2020-11-24,36047,Kings,472,23,0,421,27,3
2020-11-25,36047,Kings,525,26,3,433,26,3
2020-11-26,36047,Kings,195,28,2,393,26,2
2020-11-27,36047,Kings,408,29,1,392,26,2
2020-11-28,36047,Kings,257,16,0,382,26,2
2020-02-29,36061,New York,1,0,0,0,0,0
2020-03-01,36061,New York,0,0,0,0,0,0
2020-03-02,36061,New York,0,0,0,0,0,0
2020-03-03,36061,New York,0,0,0,0,0,0
2020-03-04,36061,New York,2,1,0,0,0,0
2020-03-05,36061,New York,0,3,0,0,0,0
2020-03-06,36061,New York,3,1,0,1,1,0
2020-03-07,36061,New York,1,1,0,1,1,0
2020-03-08,36061,New York,6,1,0,2,1,0
2020-03-09,36061,New York,24,7,0,5,2,0
2020-03-10,36061,New York,24,12,0,9,4,0
2020-03-11,36061,New York,62,16,0,17,6,0
2020-03-12,36061,New York,137,12,0,37,7,0
2020-03-13,36061,New York,182,30,0,62,11,0
2020-03-14,36061,New York,176,28,0,87,15,0
2020-03-15,36061,New York,206,32,2,116,20,0
2020-03-16,36061,New York,457,43,0,178,25,0
2020-03-17,36061,New York,567,67,0,255,33,0
2020-03-18,36061,New York,538,82,4,323,42,1
2020-03-19,36061,New York,556,96,4,383,54,1
2020-03-20,36061,New York,653,116,11,450,66,3
2020-03-21,36061,New York,398,117,5,482,79,4
2020-03-22,36061,New York,317,133,8,498,93,5
2020-03-23,36061,New York,532,189,7,509,114,6
2020-03-24,36061,New York,620,208,17,516,134,8
2020-03-25,36061,New York,587,204,20,523,152,10
2020-03-26,36061,New York,628,233,32,534,171,14
2020-03-27,36061,New York,656,218,42,534,186,19
2020-03-28,36061,New York,388,204,28,533,198,22
2020-03-29,36061,New York,407,165,35,545,203,26
2020-03-30,36061,New York,806,278,34,585,216,30
2020-03-31,36061,New York,617,238,43,584,220,33
2020-04-01,36061,New York,573,210,59,582,221,39
2020-04-02,36061,New York,652,246,62,586,223,43
2020-04-03,36061,New York,672,266,51,588,230,45
2020-04-04,36061,New York,385,211,64,587,231,50
2020-04-05,36061,New York,358,195,86,580,235,57
2020-04-06,36061,New York,722,266,69,568,233,62
2020-04-07,36061,New York,605,202,92,567,228,69
2020-04-08,36061,New York,548,185,66,563,224,70
2020-04-09,36061,New York,559,204,65,550,218,70
2020-04-10,36061,New York,497,203,69,525,209,73
2020-04-11,36061,New York,303,136,60,513,199,72
2020-04-12,36061,New York,252,142,62,498,191,69
2020-04-13,36061,New York,393,195,71,451,181,69
2020-04-14,36061,New York,441,173,59,428,177,65
2020-04-15,36061,New York,429,154,55,411,172,63
2020-04-16,36061,New York,356,120,56,382,160,62
2020-04-17,36061,New York,330,119,41,358,148,58
2020-04-18,36061,New York,187,95,57,341,143,57
2020-04-19,36061,New York,177,76,48,330,133,55
2020-04-20,36061,New York,381,91,49,329,118,52
2020-04-21,36061,New York,373,100,47,319,108,50
2020-04-22,36061,New York,383,107,37,312,101,48
2020-04-23,36061,New York,401,67,47,319,94,47
2020-04-24,36061,New York,408,84,47,330,89,47
2020-04-25,36061,New York,146,47,41,324,82,45
2020-04-26,36061,New York,98,48,34,313,78,43
2020-04-27,36061,New York,303,62,30,302,74,40
2020-04-28,36061,New York,322,65,35,294,69,39
2020-04-29,36061,New York,287,44,33,281,60,38
2020-04-30,36061,New York,217,37,35,254,55,36
2020-05-01,36061,New York,243,39,24,231,49,33
2020-05-02,36061,New York,138,20,23,230,45,31
2020-05-03,36061,New York,103,35,35,230,43,31
2020-05-04,36061,New York,215,38,19,218,40,29
2020-05-05,36061,New York,244,30,18,207,35,27
2020-05-06,36061,New York,165,26,17,189,32,24
2020-05-07,36061,New York,118,21,23,175,30,23
2020-05-08,36061,New York,99,23,13,155,28,21
2020-05-09,36061,New York,75,17,14,146,27,20
2020-05-10,36061,New York,95,22,19,144,25,18
2020-05-11,36061,New York,192,24,14,141,23,17
2020-05-12,36061,New York,163,22,14,130,22,16
2020-05-13,36061,New York,157,21,8,128,21,15
2020-05-14,36061,New York,149,22,16,133,22,14
2020-05-15,36061,New York,135,23,11,138,22,14
2020-05-16,36061,New York,52,11,10,135,21,13
2020-05-17,36061,New York,50,8,11,128,19,12
2020-05-18,36061,New York,131,21,9,120,18,11
2020-05-19,36061,New York,167,23,10,120,18,11
2020-05-20,36061,New York,165,12,12,121,17,11
2020-05-21,36061,New York,145,9,6,121,15,10
2020-05-22,36061,New York,152,15,5,123,14,9
2020-05-23,36061,New York,49,7,7,123,14,9
2020-05-24,36061,New York,69,19,6,125,15,8
2020-05-25,36061,New York,70,17,12,117,15,8
2020-05-26,36061,New York,126,10,6,111,13,8
2020-05-27,36061,New York,108,14,9,103,13,7
2020-05-28,36061,New York,99,10,3,96,13,7
2020-05-29,36061,New York,73,12,5,85,13,7
2020-05-30,36061,New York,38,7,12,83,13,8
2020-05-31,36061,New York,25,9,4,77,11,7
2020-06-01,36061,New York,77,12,3,78,11,6
2020-06-02,36061,New York,71,11,8,70,11,6
2020-06-03,36061,New York,78,13,7,66,11,6
2020-06-04,36061,New York,88,10,8,64,11,7
2020-06-05,36061,New York,53,11,7,61,10,7
2020-06-06,36061,New York,33,5,2,61,10,6
2020-06-07,36061,New York,25,9,1,61,10,5
2020-06-08,36061,New York,75,9,2,60,10,5
2020-06-09,36061,New York,67,9,9,60,9,5
2020-06-10,36061,New York,69,13,1,59,9,4
2020-06-11,36061,New York,54,10,2,54,9,3
2020-06-12,36061,New York,58,8,3,54,9,3
2020-06-13,36061,New York,24,5,3,53,9,3
2020-06-14,36061,New York,28,6,2,54,9,3
2020-06-15,36061,New York,59,4,3,51,8,3
2020-06-16,36061,New York,67,7,3,51,8,2
2020-06-17,36061,New York,66,8,3,51,7,3
2020-06-18,36061,New York,58,6,4,51,6,3
2020-06-19,36061,New York,56,6,4,51,6,3
2020-06-20,36061,New York,44,5,2,54,6,3
2020-06-21,36061,New York,26,6,4,54,6,3
2020-06-22,36061,New York,62,7,4,54,6,3
2020-06-23,36061,New York,77,5,5,56,6,4
2020-06-24,36061,New York,73,7,3,57,6,4
2020-06-25,36061,New York,46,6,3,55,6,4
2020-06-26,36061,New York,63,4,6,56,6,4
2020-06-27,36061,New York,37,6,2,55,6,4
2020-06-28,36061,New York,41,3,7,57,5,4
2020-06-29,36061,New York,80,3,1,60,5,4
2020-06-30,36061,New York,94,9,4,62,5,4
2020-07-01,36061,New York,83,8,2,63,6,4
2020-07-02,36061,New York,81,6,8,68,6,4
2020-07-03,36061,New York,49,7,1,66,6,4
2020-07-04,36061,New York,32,9,2,66,6,4
2020-07-05,36061,New York,32,6,3,64,7,3
2020-07-06,36061,New York,78,7,4,64,7,3
2020-07-07,36061,New York,87,9,2,63,7,3
2020-07-08,36061,New York,120,7,3,68,7,3
2020-07-09,36061,New York,86,7,1,69,7,2
2020-07-10,36061,New York,49,1,1,69,7,2
2020-07-11,36061,New York,46,5,4,71,6,3
2020-07-12,36061,New York,42,3,0,73,6,2
2020-07-13,36061,New York,79,7,5,73,6,2
2020-07-14,36061,New York,80,7,1,72,5,2
2020-07-15,36061,New York,70,4,1,65,5,2
2020-07-16,36061,New York,90,6,1,65,5,2
2020-07-17,36061,New York,110,9,3,74,6,2
2020-07-18,36061,New York,37,6,2,73,6,2
2020-07-19,36061,New York,34,2,3,71,6,2
2020-07-20,36061,New York,80,4,2,72,5,2
2020-07-21,36061,New York,68,2,0,70,5,2
2020-07-22,36061,New York,59,4,0,68,5,2
2020-07-23,36061,New York,67,12,0,65,6,1
2020-07-24,36061,New York,57,5,0,57,5,1
2020-07-25,36061,New York,34,3,1,57,5,1
2020-07-26,36061,New York,18,6,0,55,5,0
2020-07-27,36061,New York,73,6,1,54,5,0
2020-07-28,36061,New York,58,2,2,52,5,1
2020-07-29,36061,New York,56,6,1,52,6,1
2020-07-30,36061,New York,44,3,1,49,4,1
2020-07-31,36061,New York,52,9,0,48,5,1
2020-08-01,36061,New York,33,5,1,48,5,1
2020-08-02,36061,New York,25,4,0,49,5,1
2020-08-03,36061,New York,56,6,1,46,5,1
2020-08-04,36061,New York,38,5,1,43,5,1
2020-08-05,36061,New York,48,2,3,42,5,1
2020-08-06,36061,New York,55,5,1,44,5,1
2020-08-07,36061,New York,50,4,0,44,4,1
2020-08-08,36061,New York,23,1,4,42,4,1
2020-08-09,36061,New York,18,4,0,41,4,1
2020-08-10,36061,New York,49,5,1,40,4,1
2020-08-11,36061,New York,42,1,2,41,3,2
2020-08-12,36061,New York,43,7,0,40,4,1
2020-08-13,36061,New York,51,7,0,39,4,1
2020-08-14,36061,New York,45,5,1,39,4,1
2020-08-15,36061,New York,25,1,2,39,4,1
2020-08-16,36061,New York,22,1,0,40,4,1
2020-08-17,36061,New York,57,4,1,41,4,1
2020-08-18,36061,New York,62,2,0,44,4,1
2020-08-19,36061,New York,52,9,0,45,4,1
2020-08-20,36061,New York,33,3,0,42,4,1
2020-08-21,36061,New York,51,6,0,43,4,0
2020-08-22,36061,New York,30,6,1,44,4,0
2020-08-23,36061,New York,16,3,1,43,5,0
2020-08-24,36061,New York,50,7,1,42,5,0
2020-08-25,36061,New York,54,6,0,41,6,0
2020-08-26,36061,New York,51,2,1,41,5,1
2020-08-27,36061,New York,49,2,0,43,5,1
2020-08-28,36061,New York,54,2,1,43,4,1
2020-08-29,36061,New York,23,0,0,42,3,1
2020-08-30,36061,New York,36,3,0,45,3,0
2020-08-31,36061,New York,51,5,0,45,3,0
2020-09-01,36061,New York,55,2,1,46,2,0
2020-09-02,36061,New York,48,1,1,45,2,0
2020-09-03,36061,New York,36,1,1,43,2,1
2020-09-04,36061,New York,30,2,1,40,2,1
2020-09-05,36061,New York,22,2,0,40,2,1
2020-09-06,36061,New York,27,1,1,38,2,1
2020-09-07,36061,New York,41,4,1,37,2,1
2020-09-08,36061,New York,58,1,0,37,2,1
2020-09-09,36061,New York,69,3,0,40,2,1
2020-09-10,36061,New York,58,2,0,44,2,0
2020-09-11,36061,New York,54,6,0,47,3,0
2020-09-12,36061,New York,36,3,0,49,3,0
2020-09-13,36061,New York,41,0,0,51,3,0
2020-09-14,36061,New York,69,6,0,55,3,0
2020-09-15,36061,New York,45,5,0,53,4,0
2020-09-16,36061,New York,55,3,1,51,4,0
2020-09-17,36061,New York,54,5,1,51,4,0
2020-09-18,36061,New York,44,5,0,49,4,0
2020-09-19,36061,New York,26,6,1,48,4,0
2020-09-20,36061,New York,25,4,1,45,5,1
2020-09-21,36061,New York,57,1,1,44,4,1
2020-09-22,36061,New York,50,1,0,44,4,1
2020-09-23,36061,New York,73,2,1,47,3,1
2020-09-24,36061,New York,58,4,2,48,3,1
2020-09-25,36061,New York,67,5,1,51,3,1
2020-09-26,36061,New York,35,5,0,52,3,1
2020-09-27,36061,New York,35,1,0,54,3,1
2020-09-28,36061,New York,58,4,0,54,3,1
2020-09-29,36061,New York,81,7,0,58,4,1
2020-09-30,36061,New York,86,9,1,60,5,1
2020-10-01,36061,New York,87,4,0,64,5,0
2020-10-02,36061,New York,77,5,0,66,5,0
2020-10-03,36061,New York,47,5,0,67,5,0
2020-10-04,36061,New York,29,4,0,66,5,0
2020-10-05,36061,New York,83,1,0,70,5,0
2020-10-06,36061,New York,77,9,0,69,5,0
2020-10-07,36061,New York,75,5,1,68,5,0
2020-10-08,36061,New York,79,4,0,67,5,0
2020-10-09,36061,New York,72,4,0,66,5,0
2020-10-10,36061,New York,45,5,0,66,5,0
2020-10-11,36061,New York,29,5,2,66,5,0
2020-10-12,36061,New York,85,7,4,66,6,1
2020-10-13,36061,New York,99,3,0,69,5,1
2020-10-14,36061,New York,84,8,0,70,5,1
2020-10-15,36061,New York,91,4,2,72,5,1
2020-10-16,36061,New York,90,5,1,75,5,1
2020-10-17,36061,New York,60,4,0,77,5,1
2020-10-18,36061,New York,39,4,0,78,5,1
2020-10-19,36061,New York,102,8,0,81,5,0
2020-10-20,36061,New York,103,10,0,81,6,0
2020-10-21,36061,New York,117,7,1,86,6,1
2020-10-22,36061,New York,135,10,0,92,7,0
2020-10-23,36061,New York,78,5,1,91,7,0
2020-10-24,36061,New York,57,6,0,90,7,0
2020-10-25,36061,New York,49,3,2,92,7,1
2020-10-26,36061,New York,116,5,1,94,7,1
2020-10-27,36061,New York,122,3,1,96,6,1
2020-10-28,36061,New York,133,3,0,99,5,1
2020-10-29,36061,New York,114,6,1,96,4,1
2020-10-30,36061,New York,101,7,2,99,5,1
2020-10-31,36061,New York,52,6,0,98,5,1
2020-11-01,36061,New York,66,8,0,101,5,1
2020-11-02,36061,New York,142,8,1,104,6,1
2020-11-03,36061,New York,155,12,2,109,7,1
2020-11-04,36061,New York,188,8,0,117,8,1
2020-11-05,36061,New York,207,12,0,130,9,1
2020-11-06,36061,New York,179,13,0,141,10,0
2020-11-07,36061,New York,139,8,2,154,10,1
2020-11-08,36061,New York,128,6,0,163,10,1
2020-11-09,36061,New York,269,10,0,181,10,1
2020-11-10,36061,New York,296,6,2,201,9,1
2020-11-11,36061,New York,269,13,3,212,10,1
2020-11-12,36061,New York,292,9,2,225,9,1
2020-11-13,36061,New York,258,8,1,236,9,1
2020-11-14,36061,New York,153,13,1,238,9,1
2020-11-15,36061,New York,130,15,1,238,11,1
2020-11-16,36061,New York,316,14,4,245,11,2
2020-11-17,36061,New York,266,11,0,241,12,2
2020-11-18,36061,New York,317,12,0,247,12,1
2020-11-19,36061,New York,321,11,0,252,12,1
2020-11-20,36061,New York,316,17,0,260,13,1
2020-11-21,36061,New York,178,11,3,263,13,1
2020-11-22,36061,New York,155,12,0,267,13,1
2020-11-23,36061,New York,347,15,1,271,13,1
2020-11-24,36061,New York,325,14,5,280,13,1
2020-11-25,36061,New York,309,9,1,279,13,1
2020-11-26,36061,New York,108,23,1,248,14,2
2020-11-27,36061,New York,267,24,1,241,15,2
2020-11-28,36061,New York,165,10,0,239,15,1
2020-02-29,36081,Queens,0,0,0,0,0,0
2020-03-01,36081,Queens,0,0,0,0,0,0
2020-03-02,36081,Queens,0,0,0,0,0,0
2020-03-03,36081,Queens,1,1,0,0,0,0
2020-03-04,36081,Queens,2,0,0,0,0,0
2020-03-05,36081,Queens,0,3,0,0,0,0
2020-03-06,36081,Queens,1,1,0,1,1,0
2020-03-07,36081,Queens,3,2,0,1,1,0
2020-03-08,36081,Queens,6,5,0,2,2,0
2020-03-09,36081,Queens,10,5,0,3,2,0
2020-03-10,36081,Queens,24,18,0,7,5,0
2020-03-11,36081,Queens,40,26,1,12,9,0
2020-03-12,36081,Queens,80,25,0,23,12,0
2020-03-13,36081,Queens,166,45,0,47,18,0
2020-03-14,36081,Queens,194,59,1,74,26,0
2020-03-15,36081,Queens,230,67,1,106,35,0
2020-03-16,36081,Queens,528,110,4,180,50,1
2020-03-17,36081,Queens,651,114,3,270,64,1
2020-03-18,36081,Queens,834,158,9,383,83,3
2020-03-19,36081,Queens,1065,169,6,524,103,3
2020-03-20,36081,Queens,1184,236,9,669,130,5
2020-03-21,36081,Queens,947,239,14,777,156,7
2020-03-22,36081,Queens,696,240,14,844,181,8
2020-03-23,36081,Queens,1189,354,28,938,216,12
2020-03-24,36081,Queens,1393,379,35,1044,254,16
2020-03-25,36081,Queens,1572,433,32,1149,293,20
2020-03-26,36081,Queens,1642,453,60,1232,333,27
2020-03-27,36081,Queens,1576,449,58,1288,364,34
2020-03-28,36081,Queens,1200,462,93,1324,396,46
2020-03-29,36081,Queens,1076,481,95,1378,430,57
2020-03-30,36081,Queens,1857,584,99,1474,463,67
2020-03-31,36081,Queens,1809,585,96,1533,492,76
2020-04-01,36081,Queens,1784,579,144,1563,513,92
2020-04-02,36081,Queens,1823,600,140,1589,534,104
2020-04-03,36081,Queens,1762,542,160,1616,548,118
2020-04-04,36081,Queens,1201,502,158,1616,553,127
2020-04-05,36081,Queens,1135,422,182,1624,545,140
2020-04-06,36081,Queens,1925,554,201,1634,541,154
2020-04-07,36081,Queens,1948,560,183,1654,537,167
2020-04-08,36081,Queens,1855,537,182,1664,531,172
2020-04-09,36081,Queens,1561,477,173,1627,513,177
2020-04-10,36081,Queens,1333,469,156,1565,503,176
2020-04-11,36081,Queens,989,380,163,1535,486,177
2020-04-12,36081,Queens,918,332,174,1504,473,176
2020-04-13,36081,Queens,976,367,194,1369,446,175
2020-04-14,36081,Queens,1302,387,163,1276,421,172
2020-04-15,36081,Queens,1181,305,150,1180,388,168
2020-04-16,36081,Queens,1140,296,132,1120,362,162
2020-04-17,36081,Queens,1098,285,122,1086,336,157
2020-04-18,36081,Queens,705,215,136,1046,312,153
2020-04-19,36081,Queens,868,192,136,1039,292,148
2020-04-20,36081,Queens,1223,215,126,1074,271,138
2020-04-21,36081,Queens,937,207,103,1022,245,129
2020-04-22,36081,Queens,1109,168,86,1011,225,120
2020-04-23,36081,Queens,792,144,107,962,204,117
2020-04-24,36081,Queens,775,149,98,916,184,113
2020-04-25,36081,Queens,540,106,82,892,169,105
2020-04-26,36081,Queens,331,114,89,815,158,99
2020-04-27,36081,Queens,721,105,90,744,142,94
2020-04-28,36081,Queens,896,112,73,738,128,89
2020-04-29,36081,Queens,692,90,81,678,117,89
2020-04-30,36081,Queens,593,91,68,650,110,83
2020-05-01,36081,Queens,620,91,77,628,101,80
2020-05-02,36081,Queens,333,78,61,598,97,77
2020-05-03,36081,Queens,248,67,55,586,91,72
2020-05-04,36081,Queens,437,67,55,546,85,67
2020-05-05,36081,Queens,462,55,46,484,77,63
2020-05-06,36081,Queens,444,58,59,448,72,60
2020-05-07,36081,Queens,358,56,41,415,67,56
2020-05-08,36081,Queens,345,55,48,375,62,52
2020-05-09,36081,Queens,256,44,33,364,57,48
2020-05-10,36081,Queens,85,17,37,341,50,46
2020-05-11,36081,Queens,376,60,27,332,49,42
2020-05-12,36081,Queens,314,30,18,311,46,38
2020-05-13,36081,Queens,308,30,30,292,42,33
2020-05-14,36081,Queens,331,48,23,288,41,31
2020-05-15,36081,Queens,266,35,27,277,38,28
2020-05-16,36081,Queens,137,32,21,260,36,26
2020-05-17,36081,Queens,106,28,26,263,38,25
2020-05-18,36081,Queens,273,35,21,248,34,24
2020-05-19,36081,Queens,286,25,12,244,33,23
2020-05-20,36081,Queens,255,16,25,236,31,22
2020-05-21,36081,Queens,311,21,9,233,27,20
2020-05-22,36081,Queens,240,27,28,230,26,20
2020-05-23,36081,Queens,137,21,14,230,25,19
2020-05-24,36081,Queens,121,16,13,232,23,17
2020-05-25,36081,Queens,115,19,12,209,21,16
2020-05-26,36081,Queens,267,22,9,207,20,16
2020-05-27,36081,Queens,165,26,18,194,22,15
2020-05-28,36081,Queens,178,22,10,175,22,15
2020-05-29,36081,Queens,213,30,14,171,22,13
2020-05-30,36081,Queens,109,17,17,167,22,13
2020-05-31,36081,Queens,79,21,16,161,22,14
2020-06-01,36081,Queens,157,17,16,167,22,14
2020-06-02,36081,Queens,163,18,15,152,22,15
2020-06-03,36081,Queens,148,20,9,150,21,14
2020-06-04,36081,Queens,149,23,9,145,21,14
2020-06-05,36081,Queens,103,18,5,130,19,12
2020-06-06,36081,Queens,98,13,11,128,19,12
2020-06-07,36081,Queens,74,8,10,127,17,11
2020-06-08,36081,Queens,147,22,14,126,17,10
2020-06-09,36081,Queens,130,13,10,121,17,10
2020-06-10,36081,Queens,109,17,9,116,16,10
2020-06-11,36081,Queens,117,15,8,111,15,10
2020-06-12,36081,Queens,131,13,9,115,14,10
2020-06-13,36081,Queens,73,16,2,112,15,9
2020-06-14,36081,Queens,68,14,6,111,16,8
2020-06-15,36081,Queens,122,15,6,107,15,7
2020-06-16,36081,Queens,120,20,7,106,16,7
2020-06-17,36081,Queens,93,16,8,103,16,7
2020-06-18,36081,Queens,123,22,6,104,17,6
2020-06-19,36081,Queens,123,11,4,103,16,6
2020-06-20,36081,Queens,54,10,6,100,15,6
2020-06-21,36081,Queens,58,11,11,99,15,7
2020-06-22,36081,Queens,119,13,9,99,15,7
2020-06-23,36081,Queens,122,12,5,99,14,7
2020-06-24,36081,Queens,103,16,8,100,14,7
2020-06-25,36081,Queens,79,12,4,94,12,7
2020-06-26,36081,Queens,76,8,5,87,12,7
2020-06-27,36081,Queens,60,6,5,88,11,7
2020-06-28,36081,Queens,58,12,6,88,11,6
2020-06-29,36081,Queens,133,13,7,90,11,6
2020-06-30,36081,Queens,114,14,8,89,12,6
2020-07-01,36081,Queens,93,13,3,88,11,5
2020-07-02,36081,Queens,118,18,5,93,12,6
2020-07-03,36081,Queens,66,4,4,92,11,5
2020-07-04,36081,Queens,32,8,3,88,12,5
2020-07-05,36081,Queens,38,12,2,85,12,5
2020-07-06,36081,Queens,120,20,4,83,13,4
2020-07-07,36081,Queens,106,14,4,82,13,4
2020-07-08,36081,Queens,88,5,5,81,12,4
2020-07-09,36081,Queens,94,11,1,78,11,3
2020-07-10,36081,Queens,90,14,1,81,12,3
2020-07-11,36081,Queens,86,8,5,89,12,3
2020-07-12,36081,Queens,70,7,5,93,11,4
2020-07-13,36081,Queens,139,12,5,96,10,4
2020-07-14,36081,Queens,122,13,3,98,10,4
2020-07-15,36081,Queens,90,11,7,99,11,4
2020-07-16,36081,Queens,109,6,3,101,10,4
2020-07-17,36081,Queens,105,17,8,103,11,5
2020-07-18,36081,Queens,49,8,2,98,11,5
2020-07-19,36081,Queens,46,13,0,94,11,4
2020-07-20,36081,Queens,109,7,3,90,11,4
2020-07-21,36081,Queens,100,6,2,87,10,4
2020-07-22,36081,Queens,76,12,4,85,10,3
2020-07-23,36081,Queens,63,7,4,78,10,3
2020-07-24,36081,Queens,75,11,1,74,9,2
2020-07-25,36081,Queens,46,6,2,74,9,2
2020-07-26,36081,Queens,33,5,2,72,8,3
2020-07-27,36081,Queens,78,10,1,67,8,2
2020-07-28,36081,Queens,73,8,4,63,8,3
2020-07-29,36081,Queens,68,6,1,62,8,2
2020-07-30,36081,Queens,61,9,0,62,8,2
2020-07-31,36081,Queens,60,6,1,60,7,2
2020-08-01,36081,Queens,54,3,1,61,7,1
2020-08-02,36081,Queens,33,11,0,61,8,1
2020-08-03,36081,Queens,84,9,1,62,7,1
2020-08-04,36081,Queens,46,6,2,58,7,1
2020-08-05,36081,Queens,79,12,3,60,8,1
2020-08-06,36081,Queens,67,8,2,60,8,1
2020-08-07,36081,Queens,58,6,2,60,8,2
2020-08-08,36081,Queens,43,4,0,59,8,1
2020-08-09,36081,Queens,37,5,2,59,7,2
2020-08-10,36081,Queens,76,6,2,58,7,2
2020-08-11,36081,Queens,51,4,2,59,6,2
2020-08-12,36081,Queens,86,10,0,60,6,1
2020-08-13,36081,Queens,67,10,0,60,6,1
2020-08-14,36081,Queens,69,17,0,61,8,1
2020-08-15,36081,Queens,42,4,0,61,8,1
2020-08-16,36081,Queens,39,5,2,61,8,1
2020-08-17,36081,Queens,93,12,2,64,9,1
2020-08-18,36081,Queens,87,15,0,69,10,1
2020-08-19,36081,Queens,69,5,0,67,10,1
2020-08-20,36081,Queens,56,12,2,65,10,1
2020-08-21,36081,Queens,60,8,3,64,9,1
2020-08-22,36081,Queens,36,7,1,63,9,1
2020-08-23,36081,Queens,41,10,0,63,10,1
2020-08-24,36081,Queens,85,6,0,62,9,1
2020-08-25,36081,Queens,69,10,0,59,8,1
2020-08-26,36081,Queens,66,4,3,59,8,1
2020-08-27,36081,Queens,62,10,0,60,8,1
2020-08-28,36081,Queens,53,7,1,59,8,1
2020-08-29,36081,Queens,32,5,1,58,7,1
2020-08-30,36081,Queens,43,6,2,59,7,1
2020-08-31,36081,Queens,78,14,0,58,8,1
2020-09-01,36081,Queens,72,6,1,58,7,1
2020-09-02,36081,Queens,70,8,1,59,8,1
2020-09-03,36081,Queens,90,9,1,63,8,1
2020-09-04,36081,Queens,59,11,2,63,8,1
2020-09-05,36081,Queens,35,3,0,64,8,1
2020-09-06,36081,Queens,61,6,2,66,8,1
2020-09-07,36081,Queens,52,8,1,63,7,1
2020-09-08,36081,Queens,97,7,0,66,7,1
2020-09-09,36081,Queens,83,9,1,68,8,1
2020-09-10,36081,Queens,70,8,1,65,7,1
2020-09-11,36081,Queens,77,7,0,68,7,1
2020-09-12,36081,Queens,61,4,3,72,7,1
2020-09-13,36081,Queens,66,5,1,72,7,1
2020-09-14,36081,Queens,98,5,2,79,6,1
2020-09-15,36081,Queens,72,5,1,75,6,1
2020-09-16,36081,Queens,82,12,3,75,7,2
2020-09-17,36081,Queens,93,5,2,78,6,2
2020-09-18,36081,Queens,66,6,0,77,6,2
2020-09-19,36081,Queens,53,6,1,76,6,1
2020-09-20,36081,Queens,28,4,1,70,6,1
2020-09-21,36081,Queens,115,5,0,73,6,1
2020-09-22,36081,Queens,100,9,0,77,7,1
2020-09-23,36081,Queens,104,10,0,80,6,1
2020-09-24,36081,Queens,88,8,0,79,7,0
2020-09-25,36081,Queens,125,10,1,88,7,0
2020-09-26,36081,Queens,62,12,1,89,8,0
2020-09-27,36081,Queens,103,8,0,100,9,0
2020-09-28,36081,Queens,109,13,1,99,10,0
2020-09-29,36081,Queens,174,15,2,109,11,1
2020-09-30,36081,Queens,135,9,0,114,11,1
2020-10-01,36081,Queens,134,6,4,120,10,1
2020-10-02,36081,Queens,141,11,1,123,11,1
2020-10-03,36081,Queens,97,6,2,128,10,1
2020-10-04,36081,Queens,84,11,3,125,10,2
2020-10-05,36081,Queens,196,17,0,137,11,2
2020-10-06,36081,Queens,144,11,1,133,10,2
2020-10-07,36081,Queens,131,10,1,132,10,2
2020-10-08,36081,Queens,110,9,2,129,11,1
2020-10-09,36081,Queens,146,15,1,130,11,1
2020-10-10,36081,Queens,100,8,2,130,12,1
2020-10-11,36081,Queens,85,11,1,130,12,1
2020-10-12,36081,Queens,116,12,1,119,11,1
2020-10-13,36081,Queens,127,15,1,116,11,1
2020-10-14,36081,Queens,159,19,1,120,13,1
2020-10-15,36081,Queens,142,20,3,125,14,1
2020-10-16,36081,Queens,132,12,1,123,14,1
2020-10-17,36081,Queens,111,11,1,125,14,1
2020-10-18,36081,Queens,121,12,0,130,14,1
2020-10-19,36081,Queens,180,16,0,139,15,1
2020-10-20,36081,Queens,155,22,3,143,16,1
2020-10-21,36081,Queens,188,12,0,147,15,1
2020-10-22,36081,Queens,175,13,1,152,14,1
2020-10-23,36081,Queens,160,17,1,156,15,1
2020-10-24,36081,Queens,104,9,1,155,14,1
2020-10-25,36081,Queens,85,7,1,150,14,1
2020-10-26,36081,Queens,153,23,1,146,15,1
2020-10-27,36081,Queens,181,7,1,149,13,1
